0,0.7264467078407617,
1,0.6607979641911563,
2,0.6581983928007512,
3,0.6352062877870082,
4,0.6260591338242547,
5,0.6194479909376555,
6,0.6270706225184478,
7,0.609867135449902,
8,0.6027662373667492,
9,0.6040367351728277,
10,0.6153554378606021,
11,0.5956258097150601,
12,0.5873421396077233,
13,0.5985592655368984,
14,0.5980505061892861,
15,0.592543006928091,
16,0.5896792004015061,
17,0.5876119139141078,
18,0.5886268808836315,
19,0.5863958051335715,
20,0.5844666532415255,
21,0.5872802089354454,
22,0.6074331412309157,
23,0.5889323315696645,
24,0.5902299076497262,
25,0.5900038738541489,
26,0.5804739105906208,
27,0.5745862258539943,
28,0.5806498875003507,
29,0.5828736881035645,
30,0.5770013626496588,
31,0.570209132788045,
32,0.5774580714340559,
33,0.5795716311268949,
34,0.5830466556875328,
35,0.5753195892949546,
36,0.5852123619631124,
37,0.58537688477071,
38,0.5753601684296753,
39,0.5807100868324245,
40,0.5780539039664999,
41,0.5744750122664343,
42,0.5739343854651495,
43,0.572004294304797,
44,0.5764346768206388,
45,0.5794648604489282,
46,0.5782937554629531,
47,0.5740586570745032,
48,0.572257573634984,
49,0.5745979460080974,
50,0.5749949530722234,
51,0.5761827932393866,
52,0.5672047935672486,
53,0.5781187343534875,
54,0.5758523046233245,
55,0.5680864731972934,
56,0.5783618586553096,
57,0.5828868656850249,
58,0.573151968266249,
59,0.5684791323809192,
60,0.5650849432789578,
61,0.5698168979549154,
62,0.5740726210728959,
63,0.5669940277831442,
64,0.5694091146968365,
65,0.5688690416883384,
66,0.5693944330940152,
67,0.5715592325139013,
68,0.5761516579221104,
69,0.5671602236911235,
70,0.5698219053215045,
71,0.5646567456475229,
72,0.5642541640966868,
73,0.5630120141963435,
74,0.5695037483180428,
75,0.5650054360911522,
76,0.5678733406763823,
77,0.5672752838748849,
78,0.5726881851068433,
79,0.5781202969519439,
80,0.5715258388454006,
81,0.5652661244827842,
82,0.5696839829384119,
83,0.5664802321732131,
84,0.5726295065941824,
85,0.5715151040124319,
86,0.5683882965984455,
87,0.5735101377658988,
88,0.5708993434840315,
89,0.5709981597129948,
90,0.56266608197634,
91,0.5668004272940841,
92,0.5672847951274699,
93,0.5723541200281635,
94,0.5707532147744323,
95,0.5652285199567417,
96,0.5724077176381457,
97,0.5683099055958445,
98,0.5823236895545802,
99,0.566053261086498,
100,0.5689691863358184,
101,0.5641379123101807,
102,0.5680852228162242,
103,0.5630095159037789,
104,0.5650383495218486,
105,0.5724977662419612,
106,0.5667467545915843,
107,0.5762612833787821,
108,0.5644077883648367,
109,0.5706927647068737,
110,0.5639229010649138,
111,0.5703731462120551,
112,0.5630788998024915,
113,0.5652073793323164,
114,0.564858620683507,
115,0.5704773242777281,
116,0.5730821447067637,
117,0.5725080002586637,
118,0.5807148335213483,
119,0.5702167365061995,
120,0.5646777052729849,
121,0.5706974211042157,
122,0.5701533952604697,
123,0.5708793662496334,
